EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
38,6111;0;0,772222222;0,025;4;20;6;;;;;;;;
38,6111;0;0,772222222;0,025;4;20;8;;;;;;;;
38,6111;0;0,772222222;0,025;4;20;10;;;;;;;;
17,7778;0,002777778;0,352777778;0,005;10;10;10;;;;;;;;
17,9167;0,002777778;0,355555556;0,005;8;20;8;;;;;;;;
17,9167;0,002777778;0,355555556;0,005;8;30;10;;;;;;;;
20,8333;0,002777778;0,413888889;0,005;8;10;8;;;;;;;;
23,0556;0,002777778;0,458333333;0,005;6;30;8;;;;;;;;
23,0556;0,002777778;0,458333333;0,005;6;40;8;;;;;;;;
23,0556;0,002777778;0,458333333;0,005;6;50;8;;;;;;;;
23,0556;0,002777778;0,458333333;0,005;6;60;8;;;;;;;;
23,3333;0,002777778;0,463888889;0,005;6;30;10;;;;;;;;
23,3333;0,002777778;0,463888889;0,005;6;40;10;;;;;;;;
23,3333;0,002777778;0,463888889;0,005;6;50;10;;;;;;;;
23,3333;0,002777778;0,463888889;0,005;6;60;10;;;;;;;;
26,25;0,002777778;0,522222222;0,01;8;40;4;;;;;;;;
26,25;0,002777778;0,522222222;0,01;8;40;6;;;;;;;;
26,25;0,002777778;0,522222222;0,01;8;50;4;;;;;;;;
26,25;0,002777778;0,522222222;0,01;8;50;6;;;;;;;;
26,25;0,002777778;0,522222222;0,01;8;60;4;;;;;;;;
26,25;0,002777778;0,522222222;0,01;8;60;6;;;;;;;;
26,6667;0,002777778;0,530555556;0,01;8;20;4;;;;;;;;
26,6667;0,002777778;0,530555556;0,01;8;20;6;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;30;2;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;30;4;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;30;6;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;40;2;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;40;4;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;40;6;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;50;2;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;50;4;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;50;6;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;60;2;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;60;4;;;;;;;;
27,6389;0,002777778;0,55;0,015;10;60;6;;;;;;;;
27,9167;0,002777778;0,555555556;0,015;10;20;2;;;;;;;;
27,9167;0,002777778;0,555555556;0,015;10;20;4;;;;;;;;
27,9167;0,002777778;0,555555556;0,015;10;20;6;;;;;;;;
28,6111;0,002777778;0,569444444;0,01;8;10;4;;;;;;;;
28,6111;0,002777778;0,569444444;0,01;8;10;6;;;;;;;;
29,8611;0,002777778;0,594444444;0,015;10;10;4;;;;;;;;
29,8611;0,002777778;0,594444444;0,015;10;10;6;;;;;;;;
30,6944;0,002777778;0,611111111;0,02;10;30;2;;;;;;;;
30,6944;0,002777778;0,611111111;0,02;10;30;4;;;;;;;;
30,6944;0,002777778;0,611111111;0,02;10;30;6;;;;;;;;
30,6944;0,002777778;0,611111111;0,02;10;40;2;;;;;;;;
30,6944;0,002777778;0,611111111;0,02;10;40;4;;;;;;;;
30,6944;0,002777778;0,611111111;0,02;10;40;6;;;;;;;;
